concept,prefLabel,altLabels
https://soilwise-he.github.io/soil-health#DispersibleClay,dispersible clay,
https://soilwise-he.github.io/soil-health#DissolvedAluminiumConcentrations,dissolved aluminium concentrations,dissolved aluminium concentration
https://soilwise-he.github.io/soil-health#DissolvedOrganicMatterFormation,dissolved organic matter formation,
https://soilwise-he.github.io/soil-health#DissolvedTotalInorganicNConcentration,dissolved total inorganic N concentration,
https://soilwise-he.github.io/soil-health#Distribution,distribution,
https://soilwise-he.github.io/soil-health#Disturbance,disturbance,
https://soilwise-he.github.io/soil-health#DiversityOfCollembolans,diversity of collembolans,diversity of collembola
https://soilwise-he.github.io/soil-health#DiversityOfEarthworms,diversity of earthworms,diversity of earthworm
https://soilwise-he.github.io/soil-health#DiversityOfSoilBiotaIndividualGroups,diversity of soil biota individual groups,diversity of soil biota individual group
https://soilwise-he.github.io/soil-health#Drainage,drainage,
https://soilwise-he.github.io/soil-health#DrainageImprovement,drainage improvement,
https://soilwise-he.github.io/soil-health#DrainageSystemFailure,drainage system failure,
https://soilwise-he.github.io/soil-health#DrainageSystems,drainage systems,drainage system
https://soilwise-he.github.io/soil-health#DrainedOrganicSoils,drained organic soils,drained organic soil
https://soilwise-he.github.io/soil-health#DrierConditions,drier conditions,drier condition
https://soilwise-he.github.io/soil-health#DrinkingWater,drinking water,
https://soilwise-he.github.io/soil-health#DrinkingWaterPollution,drinking water pollution,
https://soilwise-he.github.io/soil-health#DrinkingWaterQualityStandard,drinking water quality standard,
https://soilwise-he.github.io/soil-health#Driving,driving,
https://soilwise-he.github.io/soil-health#Drought,drought,
https://soilwise-he.github.io/soil-health#DryCleaning,dry cleaning,
https://soilwise-he.github.io/soil-health#DryDeposits,dry deposits,dry deposit
https://soilwise-he.github.io/soil-health#DrySummers,dry summers,dry summer
https://soilwise-he.github.io/soil-health#Drying,drying,
https://soilwise-he.github.io/soil-health#Dumps,dumps,dump
https://soilwise-he.github.io/soil-health#DustBlownAway,dust blown away,
https://soilwise-he.github.io/soil-health#DustInfiltration,dust infiltration,
https://soilwise-he.github.io/soil-health#DwellersInTheLitterLayer,dwellers in the litter layer,dweller in the litter layer
https://soilwise-he.github.io/soil-health#DwellersInTheMineralLayer,dwellers in the mineral layer,dweller in the mineral layer
https://soilwise-he.github.io/soil-health#DynamicSoilAttributes,dynamic soil attributes,dynamic soil attribute
https://soilwise-he.github.io/soil-health#DynamicSoilGasFluxes,dynamic soil gas fluxes,dynamic soil gas flux
https://soilwise-he.github.io/soil-health#DynamicSoilHeatFluxes,dynamic soil heat fluxes,dynamic soil heat flux
https://soilwise-he.github.io/soil-health#DynamicSoilParameters,dynamic soil parameters,dynamic soil parameter
https://soilwise-he.github.io/soil-health#DynamicSoilWaterFluxes,dynamic soil water fluxes,dynamic soil water flux
https://soilwise-he.github.io/soil-health#EUPolicies,EU policies,EU policy
https://soilwise-he.github.io/soil-health#EarlySpring,early spring,
https://soilwise-he.github.io/soil-health#Earth,earth,
https://soilwise-he.github.io/soil-health#EarthwormAbundance,earthworm abundance,
https://soilwise-he.github.io/soil-health#EarthwormFrequency,earthworm frequency,
https://soilwise-he.github.io/soil-health#EarthwormRichness,earthworm richness,
https://soilwise-he.github.io/soil-health#Earthworms,earthworms,earthworm
https://soilwise-he.github.io/soil-health#EasternEuropeClimate,eastern Europe climate,
https://soilwise-he.github.io/soil-health#EcologicalIndicators,ecological indicators,ecological indicator
https://soilwise-he.github.io/soil-health#EcologicalProcesses,ecological processes,ecological process
https://soilwise-he.github.io/soil-health#EcologicalSoilCapital,ecological soil capital,
https://soilwise-he.github.io/soil-health#Ecology,ecology,
https://soilwise-he.github.io/soil-health#EcosystemCondition,ecosystem condition,
https://soilwise-he.github.io/soil-health#EcosystemDiversity,ecosystem diversity,
https://soilwise-he.github.io/soil-health#EcosystemFunctionLoss,ecosystem function loss,
https://soilwise-he.github.io/soil-health#EcosystemFunctionMonitoring,ecosystem function monitoring,
https://soilwise-he.github.io/soil-health#EcosystemFunctionQuantification,ecosystem function quantification,
https://soilwise-he.github.io/soil-health#EcosystemFunctioning,ecosystem functioning,
https://soilwise-he.github.io/soil-health#EcosystemFunctions,ecosystem functions,ecosystem function
https://soilwise-he.github.io/soil-health#EcosystemHealth,ecosystem health,
https://soilwise-he.github.io/soil-health#EcosystemProtection,ecosystem protection,
https://soilwise-he.github.io/soil-health#EcosystemRestoration,ecosystem restoration,
https://soilwise-he.github.io/soil-health#EcosystemServiceMonitoring,ecosystem service monitoring,
https://soilwise-he.github.io/soil-health#EcosystemServicePotential,ecosystem service potential,
https://soilwise-he.github.io/soil-health#EcosystemServiceProvision,ecosystem service provision,provision of ecosystem services
https://soilwise-he.github.io/soil-health#EcosystemServiceQuantification,ecosystem service quantification,
https://soilwise-he.github.io/soil-health#EcosystemServices,ecosystem services,ecosystem service
https://soilwise-he.github.io/soil-health#EcosystemStability,ecosystem stability,
https://soilwise-he.github.io/soil-health#Ecosystems,ecosystems,ecosystem
https://soilwise-he.github.io/soil-health#EffectiveSoilManagement,effective soil management,
https://soilwise-he.github.io/soil-health#ElectricConductivity,electric conductivity,
https://soilwise-he.github.io/soil-health#ElementCycling,element cycling,
https://soilwise-he.github.io/soil-health#EmergingConcernPollutants,emerging concern pollutants,emerging concern pollutant
https://soilwise-he.github.io/soil-health#Emissions,emissions,emission
https://soilwise-he.github.io/soil-health#Enchytraeids,enchytraeids,enchytraeid
https://soilwise-he.github.io/soil-health#Endogeics,endogeics,endogeic
https://soilwise-he.github.io/soil-health#EndpointExposure,endpoint exposure,
https://soilwise-he.github.io/soil-health#Endpoints,endpoints,endpoint
https://soilwise-he.github.io/soil-health#Energy,energy,
https://soilwise-he.github.io/soil-health#EnergyTransformations,energy transformations,energy transformation
https://soilwise-he.github.io/soil-health#Entisols,entisols,entisol
https://soilwise-he.github.io/soil-health#EnvironmentalAttributes,environmental attributes,environmental attribute
https://soilwise-he.github.io/soil-health#EnvironmentalCompartments,environmental compartments,environmental compartment
https://soilwise-he.github.io/soil-health#EnvironmentalConditions,environmental conditions,environmental condition
https://soilwise-he.github.io/soil-health#EnvironmentalDegradation,environmental degradation,
https://soilwise-he.github.io/soil-health#EnvironmentalFactors,environmental factors,environmental factor
https://soilwise-he.github.io/soil-health#EnvironmentalPollution,environmental pollution,
https://soilwise-he.github.io/soil-health#EnvironmentalQuality,environmental quality,
https://soilwise-he.github.io/soil-health#EnzymaticActivity,enzymatic activity,
https://soilwise-he.github.io/soil-health#EphemeralGullyErosion,ephemeral gully erosion,
https://soilwise-he.github.io/soil-health#Epigeics,epigeics,epigeic
https://soilwise-he.github.io/soil-health#ErodedLand,eroded land,
https://soilwise-he.github.io/soil-health#ErodedMaterial,eroded material,
https://soilwise-he.github.io/soil-health#ErodedSoil,eroded soil,
https://soilwise-he.github.io/soil-health#EssentialBiodiversityVariables,essential biodiversity variables,essential biodiversity variable
https://soilwise-he.github.io/soil-health#EssentialMicronutrient,essential micronutrient,
https://soilwise-he.github.io/soil-health#Ethylbenzene,ethylbenzene,
https://soilwise-he.github.io/soil-health#Eubacteria,eubacteria,eubacterium
https://soilwise-he.github.io/soil-health#Eutrophication,eutrophication,
https://soilwise-he.github.io/soil-health#Evapotranspiration,evapotranspiration,
https://soilwise-he.github.io/soil-health#ExcessRainwater,excess rainwater,
https://soilwise-he.github.io/soil-health#ExcessWaterAtDepth,excess water at depth,
https://soilwise-he.github.io/soil-health#ExchangeableSodium,exchangeable sodium,
https://soilwise-he.github.io/soil-health#ExistingDatabases,existing databases,existing database
https://soilwise-he.github.io/soil-health#ExpectedPollutionSites,expected pollution sites,expected pollution site
https://soilwise-he.github.io/soil-health#ExpendituresOnRemediation,expenditures on remediation,expenditure on remediation
https://soilwise-he.github.io/soil-health#ExploratoryInvestigation,exploratory investigation,
https://soilwise-he.github.io/soil-health#ExposureAssessments,exposure assessments,exposure assessment
https://soilwise-he.github.io/soil-health#ExposureModels,exposure models,exposure model
https://soilwise-he.github.io/soil-health#ExposureOfPlantRoots,exposure of plant roots,exposure of plant root
https://soilwise-he.github.io/soil-health#ExposurePathways,exposure pathways,exposure pathway
https://soilwise-he.github.io/soil-health#ExtensiveGrazing,extensive grazing,
https://soilwise-he.github.io/soil-health#ExtensivelyManagedFarms,extensively managed farms,extensively managed farm
https://soilwise-he.github.io/soil-health#ExtensivelyManagedLandUseForms,extensively managed land use forms,extensively managed land use form
https://soilwise-he.github.io/soil-health#Extent,extent,
https://soilwise-he.github.io/soil-health#ExtentOfOrganicSoils,extent of organic soils,extent of organic soil
https://soilwise-he.github.io/soil-health#ExternalFactors,external factors,external factor
https://soilwise-he.github.io/soil-health#ExternalMechanicalForces,external mechanical forces,external mechanical force
https://soilwise-he.github.io/soil-health#ExternalStress,external stress,
https://soilwise-he.github.io/soil-health#Extractions,extractions,extraction
https://soilwise-he.github.io/soil-health#ExtremeRainfall,extreme rainfall,
https://soilwise-he.github.io/soil-health#FabricOfOrganicHorizons,fabric of organic horizons,fabric of organic horizon
https://soilwise-he.github.io/soil-health#FacultativeAnoxic,facultative anoxic,
https://soilwise-he.github.io/soil-health#FacultativeSoilParameters,facultative soil parameters,facultative soil parameter
https://soilwise-he.github.io/soil-health#Farmers,farmers,farmer
https://soilwise-he.github.io/soil-health#FaunalDroppings,faunal droppings,
https://soilwise-he.github.io/soil-health#FavourableLand,favourable land,
https://soilwise-he.github.io/soil-health#FermentedOfHorizon,fermented Of horizon,
https://soilwise-he.github.io/soil-health#FertileTopsoilLoss,fertile topsoil loss,
https://soilwise-he.github.io/soil-health#FertilisedSoils,fertilised soils,fertilised soil
https://soilwise-he.github.io/soil-health#Fertiliser,fertiliser,
https://soilwise-he.github.io/soil-health#FertiliserAddition,fertiliser addition,
https://soilwise-he.github.io/soil-health#FertiliserApplication,fertiliser application,
https://soilwise-he.github.io/soil-health#FibreProduction,fibre production,
https://soilwise-he.github.io/soil-health#Field,field,
https://soilwise-he.github.io/soil-health#FieldScale,field scale,
https://soilwise-he.github.io/soil-health#FieldbasedMonitoringApproaches,field-based monitoring approaches,field-based monitoring approach
https://soilwise-he.github.io/soil-health#FilterFunction,filter function,
https://soilwise-he.github.io/soil-health#FineRootDiameterDistributions,fine root diameter distributions,fine root diameter distribution
https://soilwise-he.github.io/soil-health#FineRootLengthDistributions,fine root length distributions,fine root length distribution
https://soilwise-he.github.io/soil-health#FineRootWeightDistributions,fine root weight distributions,fine root weight distribution
https://soilwise-he.github.io/soil-health#Flagellates,flagellates,flagellate
https://soilwise-he.github.io/soil-health#FlagshipSpecies,flagship species,
https://soilwise-he.github.io/soil-health#FlashFloods,flash floods,flash flood
https://soilwise-he.github.io/soil-health#FloodResilience,flood resilience,
https://soilwise-he.github.io/soil-health#FloodRisk,flood risk,
https://soilwise-he.github.io/soil-health#Flooding,flooding,
https://soilwise-he.github.io/soil-health#Floods,floods,flood
https://soilwise-he.github.io/soil-health#FluorescenceMeasurements,fluorescence measurements,fluorescence measurement
https://soilwise-he.github.io/soil-health#Fluvisols,Fluvisols,Fluvisol
https://soilwise-he.github.io/soil-health#Fluxes,fluxes,flux
https://soilwise-he.github.io/soil-health#FodderCrops,fodder crops,fodder crop
https://soilwise-he.github.io/soil-health#Foliage,foliage,
https://soilwise-he.github.io/soil-health#FoliageNPRatio,foliage N/P ratio,
https://soilwise-he.github.io/soil-health#Food,food,
https://soilwise-he.github.io/soil-health#FoodChain,food chain,
https://soilwise-he.github.io/soil-health#FoodCrops,food crops,food crop
https://soilwise-he.github.io/soil-health#FoodProduction,food production,
https://soilwise-he.github.io/soil-health#FoodQuality,food quality,
https://soilwise-he.github.io/soil-health#FoodQualityStandard,food quality standard,
https://soilwise-he.github.io/soil-health#FoodSecurity,food security,
https://soilwise-he.github.io/soil-health#ForestEcosystems,forest ecosystems,forest ecosystem
https://soilwise-he.github.io/soil-health#ForestFireSoils,soils subject to forest fires,soil subject to forest fire
https://soilwise-he.github.io/soil-health#ForestFloors,forest floors,forest floor
https://soilwise-he.github.io/soil-health#ForestGrasslandConversionSoils,soils that have undergone forest and grassland conversions,soil that have undergone forest and grassland conversion
https://soilwise-he.github.io/soil-health#ForestGrowth,forest growth,
https://soilwise-he.github.io/soil-health#ForestLand,forest land,
https://soilwise-he.github.io/soil-health#ForestNutritionalQuality,forest nutritional quality,
https://soilwise-he.github.io/soil-health#ForestSoils,forest soils,forest soil
https://soilwise-he.github.io/soil-health#ForestStands,forest stands,forest stand
https://soilwise-he.github.io/soil-health#ForestTopsoils,forest topsoils,forest topsoil
https://soilwise-he.github.io/soil-health#ForestedAreas,forested areas,forested area
https://soilwise-he.github.io/soil-health#Forestry,forestry,
https://soilwise-he.github.io/soil-health#Forests,forests,forest
https://soilwise-he.github.io/soil-health#FormerMiningAreas,former mining areas,former mining area
https://soilwise-he.github.io/soil-health#FossilSoils,fossil soils,fossil soil
https://soilwise-he.github.io/soil-health#FreezeThawCycles,freeze-thaw cycles,freeze-thaw cycle
https://soilwise-he.github.io/soil-health#Frequency,frequency,
https://soilwise-he.github.io/soil-health#FrostHeave,frost heave,
https://soilwise-he.github.io/soil-health#FullySealedSoils,fully sealed soils,fully sealed soil
https://soilwise-he.github.io/soil-health#FunctionalBiodiversity,functional biodiversity,
https://soilwise-he.github.io/soil-health#FunctionalDiversity,functional diversity,
https://soilwise-he.github.io/soil-health#FunctionalDiversityOfArchaea,functional diversity of archaea,
https://soilwise-he.github.io/soil-health#FunctionalDiversityOfBacteria,functional diversity of bacteria,
https://soilwise-he.github.io/soil-health#FunctionalDiversityOfFungi,functional diversity of fungi,
https://soilwise-he.github.io/soil-health#FunctionalDiversityOfSelectedInvertebrates,functional diversity of selected invertebrates,functional diversity of selected invertebrate
https://soilwise-he.github.io/soil-health#FunctionalGroups,functional groups,functional group
https://soilwise-he.github.io/soil-health#FunctionalGroupsNCycling,functional groups involved with N cycling,functional group involved with N cycling
https://soilwise-he.github.io/soil-health#FunctionalMethods,functional methods,functional method
https://soilwise-he.github.io/soil-health#FunctionalOrganismGroups,functional organism groups,functional organism group
https://soilwise-he.github.io/soil-health#FunctionallyRelevantSpecies,functionally relevant species,
https://soilwise-he.github.io/soil-health#FunctionbasedIndicators,function-based indicators,function-based indicator
https://soilwise-he.github.io/soil-health#FunctioningSoils,functioning soils,functioning soil
https://soilwise-he.github.io/soil-health#FungalBiomass,fungal biomass,fungi biomass
https://soilwise-he.github.io/soil-health#FungalMycelia,fungal mycelia,fungal mycelium
https://soilwise-he.github.io/soil-health#Fungi,fungi,fungus
https://soilwise-he.github.io/soil-health#FungiProportion,fungi proportion,
https://soilwise-he.github.io/soil-health#Fungivores,fungivores,fungivore
https://soilwise-he.github.io/soil-health#FutureManagement,future management,
https://soilwise-he.github.io/soil-health#Gardens,gardens,garden
https://soilwise-he.github.io/soil-health#GasExchange,gas exchange,
https://soilwise-he.github.io/soil-health#GeneralSoilIndicators,general soil indicators,general soil indicator
https://soilwise-he.github.io/soil-health#GeneralSoilParameters,general soil parameters,general soil parameter
https://soilwise-he.github.io/soil-health#GeneralSoilProperties,general soil properties,general soil property
https://soilwise-he.github.io/soil-health#GeneralisedThresholds,generalised thresholds,generalised threshold
https://soilwise-he.github.io/soil-health#GenotypebasedIndicators,genotype-based indicators,genotype-based indicator
https://soilwise-he.github.io/soil-health#GenotypicMethods,genotypic methods,genotypic method
https://soilwise-he.github.io/soil-health#GeologicalConditions,geological conditions,geological condition
https://soilwise-he.github.io/soil-health#GeologicalOrigin,geological origin,
https://soilwise-he.github.io/soil-health#GeologicalSoilFormationRates,geological soil formation rates,geological soil formation rate
https://soilwise-he.github.io/soil-health#Gleysols,Gleysols,Gleysol
https://soilwise-he.github.io/soil-health#Grassland,grassland,
https://soilwise-he.github.io/soil-health#Green,green,
https://soilwise-he.github.io/soil-health#GreenLight,green light,
https://soilwise-he.github.io/soil-health#GreenPublicAreas,green public areas,green public area
https://soilwise-he.github.io/soil-health#GreenRecycling,green recycling,
https://soilwise-he.github.io/soil-health#GreenUrbanAreas,green urban areas,green urban area
https://soilwise-he.github.io/soil-health#GreenhouseGasEmissions,greenhouse gas emissions,greenhouse gas emission
https://soilwise-he.github.io/soil-health#GreenhouseGases,greenhouse gases,greenhouse gas
https://soilwise-he.github.io/soil-health#GreyRecycling,grey recycling,
https://soilwise-he.github.io/soil-health#GrossNutrientBalance,gross nutrient balance,
https://soilwise-he.github.io/soil-health#GrounddwellingOrganisms,ground-dwelling organisms,ground-dwelling organism
https://soilwise-he.github.io/soil-health#GroundtruthDataOnSoilErosionByWater,ground-truth data on soil erosion by water,
https://soilwise-he.github.io/soil-health#Groundwater,groundwater,
https://soilwise-he.github.io/soil-health#GroundwaterAbstractionWells,groundwater abstraction wells,groundwater abstraction well
https://soilwise-he.github.io/soil-health#GroundwaterBodies,groundwater bodies,groundwater body
https://soilwise-he.github.io/soil-health#GroundwaterBodiesPollutionQuantification,groundwater bodies pollution quantification,groundwater body pollution quantification
https://soilwise-he.github.io/soil-health#GroundwaterIncidents,groundwater incidents,groundwater incident
https://soilwise-he.github.io/soil-health#GroundwaterRecharge,groundwater recharge,
https://soilwise-he.github.io/soil-health#GroundwaterReproduction,groundwater reproduction,
https://soilwise-he.github.io/soil-health#GroundwaterTableDepth,groundwater table depth,
https://soilwise-he.github.io/soil-health#GroundwaterThreshold,groundwater threshold,
https://soilwise-he.github.io/soil-health#GrowingSeason,growing season,
https://soilwise-he.github.io/soil-health#Gullies,gullies,gully
https://soilwise-he.github.io/soil-health#GullyErosion,gully erosion,
https://soilwise-he.github.io/soil-health#GullyErosionExtent,gully erosion extent,
https://soilwise-he.github.io/soil-health#GullyErosionFrequency,gully erosion frequency,
https://soilwise-he.github.io/soil-health#GullyErosionSeverity,gully erosion severity,
https://soilwise-he.github.io/soil-health#GullyPrevention,gully prevention,
https://soilwise-he.github.io/soil-health#Habitat,habitat,
https://soilwise-he.github.io/soil-health#HabitatExtent,habitat extent,
https://soilwise-he.github.io/soil-health#HabitatForBiodiversity,habitat for biodiversity,
https://soilwise-he.github.io/soil-health#HabitatProvision,habitat provision,
https://soilwise-he.github.io/soil-health#HabitatProvisionCapacity,habitat provision capacity,
https://soilwise-he.github.io/soil-health#Harbours,harbours,harbour
https://soilwise-he.github.io/soil-health#HarmfulOrganisms,harmful organisms,harmful organism
https://soilwise-he.github.io/soil-health#HarmonisedInformationOnSoilErosionByWater,harmonised information on soil erosion by water,
https://soilwise-he.github.io/soil-health#Harvesting,harvesting,
https://soilwise-he.github.io/soil-health#HarvestingErosion,harvesting erosion,
https://soilwise-he.github.io/soil-health#HealthySoils,healthy soils,healthy soil
https://soilwise-he.github.io/soil-health#HealthyVegetation,healthy vegetation,
https://soilwise-he.github.io/soil-health#HeavilyPollutedDustParticles,heavily polluted dust particles,heavily polluted dust particle
https://soilwise-he.github.io/soil-health#HeavyClaySoils,heavy clay soils,heavy clay soil
https://soilwise-he.github.io/soil-health#HeavyMachinery,heavy machinery,
https://soilwise-he.github.io/soil-health#HeavyMetalRelease,heavy metal release,
https://soilwise-he.github.io/soil-health#HeavyMetalStorage,heavy metal storage,
https://soilwise-he.github.io/soil-health#HeavyMetals,heavy metals,heavy metal
https://soilwise-he.github.io/soil-health#HeavyRainfall,heavy rainfall,
https://soilwise-he.github.io/soil-health#Herbicides,herbicides,herbicide
https://soilwise-he.github.io/soil-health#Herbivores,herbivores,herbivore
https://soilwise-he.github.io/soil-health#HeterogeneousPattern,heterogeneous pattern,
https://soilwise-he.github.io/soil-health#Hexachlorobenzene,hexachlorobenzene,
https://soilwise-he.github.io/soil-health#HighBaseSaturation,high base saturation,
https://soilwise-he.github.io/soil-health#HighClayContent,high clay content,
https://soilwise-he.github.io/soil-health#HighConcentrations,high concentrations,high concentration
https://soilwise-he.github.io/soil-health#HighInputLevels,high input levels,high input level
https://soilwise-he.github.io/soil-health#HighNitrogenStatus,high nitrogen status,
https://soilwise-he.github.io/soil-health#HighNutrientStatus,high nutrient status,
https://soilwise-he.github.io/soil-health#HighOrganicMatterAccumulation,high organic matter accumulation,
https://soilwise-he.github.io/soil-health#HighPersistence,high persistence,
https://soilwise-he.github.io/soil-health#HighPhosphorusStatus,high phosphorus status,
https://soilwise-he.github.io/soil-health#HighPollutantConcentrations,high pollutant concentrations,high pollutant concentration
https://soilwise-he.github.io/soil-health#HighScreeningLevels,high screening levels,high screening level
https://soilwise-he.github.io/soil-health#HighSoilCNRatios,high soil C/N ratios,high C/N ratio;high soil C/N ratio
https://soilwise-he.github.io/soil-health#HighSoilMoistureContent,high soil moisture content,
https://soilwise-he.github.io/soil-health#HighSoilNStatus,high soil n status,
https://soilwise-he.github.io/soil-health#HighSoilOrganicCarbonContent,high soil organic carbon content,
https://soilwise-he.github.io/soil-health#HighSoilPContent,high soil P content,
https://soilwise-he.github.io/soil-health#HighSoilPStatus,high soil P status,
https://soilwise-he.github.io/soil-health#HighlyFavourableLand,highly favourable land,
https://soilwise-he.github.io/soil-health#HighpH,high pH,
https://soilwise-he.github.io/soil-health#HistoricalSoilManagement,historical soil management,
https://soilwise-he.github.io/soil-health#Histosols,Histosols,Histosol
https://soilwise-he.github.io/soil-health#HomogeneousPollutionPattern,homogeneous pollution pattern,
https://soilwise-he.github.io/soil-health#HorizonBoundaries,horizon boundaries,horizon boundary
https://soilwise-he.github.io/soil-health#HorizontalFluxes,horizontal fluxes,horizontal flux
https://soilwise-he.github.io/soil-health#HormonalResidues,hormonal residues,hormonal residue
https://soilwise-he.github.io/soil-health#Hortisols,hortisols,cultivated soils in gardens;hortisol
https://soilwise-he.github.io/soil-health#HotSpots,hot spots,hot spot
https://soilwise-he.github.io/soil-health#HotSummers,hot summers,hot summer
https://soilwise-he.github.io/soil-health#HotWaterExtractableCarbon,hot water extractable carbon,
https://soilwise-he.github.io/soil-health#Human,human,
https://soilwise-he.github.io/soil-health#HumanActivities,human activities,human activity
https://soilwise-he.github.io/soil-health#HumanBeings,human beings,human being
https://soilwise-he.github.io/soil-health#HumanExposure,human exposure,
https://soilwise-he.github.io/soil-health#HumanHealth,human health,
https://soilwise-he.github.io/soil-health#HumanHealthCriteria,human health criteria,human health criterion
https://soilwise-he.github.io/soil-health#HumanHealthProtection,human health protection,
https://soilwise-he.github.io/soil-health#HumanInterference,human interference,
https://soilwise-he.github.io/soil-health#HumanMedicines,human medicines,human medicine
https://soilwise-he.github.io/soil-health#HumanWellbeing,human well-being,
https://soilwise-he.github.io/soil-health#HumaninducedPractices,human-induced practices,human-induced practice
https://soilwise-he.github.io/soil-health#HumanmadeOrganicPollutants,human-made organic pollutants,human-made organic pollutant
https://soilwise-he.github.io/soil-health#HumicOhHorizon,humic Oh horizon,
https://soilwise-he.github.io/soil-health#HumidTemperateClimates,humid temperate climates,humid temperate climate
https://soilwise-he.github.io/soil-health#HydraulicConductivity,hydraulic conductivity,
https://soilwise-he.github.io/soil-health#Hydrogen,hydrogen,
https://soilwise-he.github.io/soil-health#HydrogenIons,hydrogen ions,hydrogen ion
https://soilwise-he.github.io/soil-health#HydrologicalCycle,hydrological cycle,
https://soilwise-he.github.io/soil-health#HydrologicalOrigin,hydrological origin,
https://soilwise-he.github.io/soil-health#Hyphae,hyphae,
https://soilwise-he.github.io/soil-health#ImbalancedGrowth,imbalanced growth,
https://soilwise-he.github.io/soil-health#Immobilisation,immobilisation,
https://soilwise-he.github.io/soil-health#ImpactOfManagementOnSoilErosion,impact of management on soil erosion,
https://soilwise-he.github.io/soil-health#ImpermeableArtificialMaterial,impermeable artificial material,
https://soilwise-he.github.io/soil-health#ImpermeableMaterials,impermeable materials,impermeable material
https://soilwise-he.github.io/soil-health#ImperviousAreas,impervious areas,impervious area
https://soilwise-he.github.io/soil-health#ImperviousSoils,impervious soils,impervious soil
https://soilwise-he.github.io/soil-health#ImperviousSurfaces,impervious surfaces,impervious surface
https://soilwise-he.github.io/soil-health#Imperviousness,imperviousness,
https://soilwise-he.github.io/soil-health#ImperviousnessChange,imperviousness change,
https://soilwise-he.github.io/soil-health#ImproperIrrigationMethods,improper irrigation methods,improper irrigation method
https://soilwise-he.github.io/soil-health#ImprovedRegulatoryFramework,improved regulatory framework,
https://soilwise-he.github.io/soil-health#InappropriateCanalManagement,inappropriate canal management,
https://soilwise-he.github.io/soil-health#InappropriateWaterReservoirManagement,inappropriate water reservoir management,
https://soilwise-he.github.io/soil-health#IncreaseInImperviousSurfaceArea,increase in impervious surface area,
https://soilwise-he.github.io/soil-health#IncreasedTurbidityInRunoff,increased turbidity in run-off,
https://soilwise-he.github.io/soil-health#Incubation,incubation,
https://soilwise-he.github.io/soil-health#IndividualBodyMass,individual body mass,
https://soilwise-he.github.io/soil-health#IndustrialActivities,industrial activities,industrial activity
https://soilwise-he.github.io/soil-health#IndustrialAreas,industrial areas,industrial area
https://soilwise-he.github.io/soil-health#IndustrialLandUse,industrial land use,
https://soilwise-he.github.io/soil-health#IndustrialPollutantInputs,industrial pollutant inputs,industrial pollutant input
https://soilwise-he.github.io/soil-health#IndustrialProcesses,industrial processes,industrial process
https://soilwise-he.github.io/soil-health#Industry,industry,
https://soilwise-he.github.io/soil-health#InfieldSedimentProblems,in-field sediment problems,in-field sediment problem
https://soilwise-he.github.io/soil-health#Infrastructure,infrastructure,
https://soilwise-he.github.io/soil-health#InfrastructurePlatform,infrastructure platform,
https://soilwise-he.github.io/soil-health#InherentSoilAttributes,inherent soil attributes,inherent soil attribute
https://soilwise-he.github.io/soil-health#InherentSoilProperties,inherent soil properties,inherent soil property
https://soilwise-he.github.io/soil-health#InputOutputAssessmentOfHeavyMetalsInArableCroppingSystems,input-output assessment of heavy metals in arable cropping systems,input-output assessment of heavy metal in arable cropping system
https://soilwise-he.github.io/soil-health#Inputs,inputs,input
https://soilwise-he.github.io/soil-health#Intake,intake,
https://soilwise-he.github.io/soil-health#IntegratedManagementApproaches,integrated management approaches,integrated management approach
https://soilwise-he.github.io/soil-health#IntendedLandUse,intended land use,
https://soilwise-he.github.io/soil-health#IntendedWaterBodyUse,intended water body use,
https://soilwise-he.github.io/soil-health#IntenseRainEvents,intense rain events,intense rain event
https://soilwise-he.github.io/soil-health#Intensity,intensity,
https://soilwise-he.github.io/soil-health#IntensiveAgriculture,intensive agriculture,
https://soilwise-he.github.io/soil-health#IntensiveLandUse,intensive land use,
https://soilwise-he.github.io/soil-health#IntensiveRotation,intensive rotation,
https://soilwise-he.github.io/soil-health#InteractionNetworkBetweenSoilBacteria,interaction network between soil bacteria,
https://soilwise-he.github.io/soil-health#InternalSoilStrength,internal soil strength,
https://soilwise-he.github.io/soil-health#InterrillErosion,interrill erosion,
https://soilwise-he.github.io/soil-health#InterrillErosionExtent,interrill erosion extent,
https://soilwise-he.github.io/soil-health#InterrillErosionFrequency,interrill erosion frequency,
https://soilwise-he.github.io/soil-health#InterrillErosionSeverity,interrill erosion severity,
https://soilwise-he.github.io/soil-health#IntraspecificGeneticDiversity,intraspecific genetic diversity,
https://soilwise-he.github.io/soil-health#IntrinsicSoilPotential,intrinsic soil potential,
https://soilwise-he.github.io/soil-health#IntrinsicSoilProperties,intrinsic soil properties,intrinsic soil property
https://soilwise-he.github.io/soil-health#IonMobility,ion mobility,
https://soilwise-he.github.io/soil-health#Iron,iron,
https://soilwise-he.github.io/soil-health#IronOxideContent,iron oxide content,
https://soilwise-he.github.io/soil-health#IrreversiblyDeformedSoilStructure,irreversibly deformed soil structure,
https://soilwise-he.github.io/soil-health#IterativeProcess,iterative process,
https://soilwise-he.github.io/soil-health#Kastanozems,Kastanozems,Kastanozem
https://soilwise-he.github.io/soil-health#KeySpecies,key species,
https://soilwise-he.github.io/soil-health#LabileFractionOfSOCContent,labile fraction of SOC content,
