concept,prefLabel,altLabels
https://soilwise-he.github.io/soil-health#DwellersInTheLitterLayer,dwellers in the litter layer,
https://soilwise-he.github.io/soil-health#DwellersInTheMineralLayer,dwellers in the mineral layer,
https://soilwise-he.github.io/soil-health#DynamicSoilAttributes,dynamic soil attributes,
https://soilwise-he.github.io/soil-health#DynamicSoilGasFluxes,dynamic soil gas fluxes,
https://soilwise-he.github.io/soil-health#DynamicSoilHeatFluxes,dynamic soil heat fluxes,
https://soilwise-he.github.io/soil-health#DynamicSoilParameters,dynamic soil parameters,
https://soilwise-he.github.io/soil-health#DynamicSoilWaterFluxes,dynamic soil water fluxes,
https://soilwise-he.github.io/soil-health#EUPolicies,EU policies,
https://soilwise-he.github.io/soil-health#EarlySpring,early spring,
https://soilwise-he.github.io/soil-health#Earth,earth,
https://soilwise-he.github.io/soil-health#EarthwormAbundance,earthworm abundance,
https://soilwise-he.github.io/soil-health#EarthwormFrequency,earthworm frequency,
https://soilwise-he.github.io/soil-health#EarthwormRichness,earthworm richness,
https://soilwise-he.github.io/soil-health#Earthworms,earthworms,
https://soilwise-he.github.io/soil-health#EasternEuropeClimate,eastern Europe climate,
https://soilwise-he.github.io/soil-health#EcologicalIndicators,ecological indicators,
https://soilwise-he.github.io/soil-health#EcologicalProcesses,ecological processes,
https://soilwise-he.github.io/soil-health#EcologicalSoilCapital,ecological soil capital,
https://soilwise-he.github.io/soil-health#Ecology,ecology,
https://soilwise-he.github.io/soil-health#EcosystemCondition,ecosystem condition,
https://soilwise-he.github.io/soil-health#EcosystemDiversity,ecosystem diversity,
https://soilwise-he.github.io/soil-health#EcosystemFunctionLoss,ecosystem function loss,
https://soilwise-he.github.io/soil-health#EcosystemFunctionMonitoring,ecosystem function monitoring,
https://soilwise-he.github.io/soil-health#EcosystemFunctionQuantification,ecosystem function quantification,
https://soilwise-he.github.io/soil-health#EcosystemFunctioning,ecosystem functioning,
https://soilwise-he.github.io/soil-health#EcosystemFunctions,ecosystem functions,
https://soilwise-he.github.io/soil-health#EcosystemHealth,ecosystem health,
https://soilwise-he.github.io/soil-health#EcosystemProtection,ecosystem protection,
https://soilwise-he.github.io/soil-health#EcosystemRestoration,ecosystem restoration,
https://soilwise-he.github.io/soil-health#EcosystemServiceMonitoring,ecosystem service monitoring,
https://soilwise-he.github.io/soil-health#EcosystemServicePotential,ecosystem service potential,
https://soilwise-he.github.io/soil-health#EcosystemServiceProvision,ecosystem service provision,provision of ecosystem services
https://soilwise-he.github.io/soil-health#EcosystemServiceQuantification,ecosystem service quantification,
https://soilwise-he.github.io/soil-health#EcosystemServices,ecosystem services,
https://soilwise-he.github.io/soil-health#EcosystemStability,ecosystem stability,
https://soilwise-he.github.io/soil-health#Ecosystems,ecosystems,
https://soilwise-he.github.io/soil-health#EffectiveSoilManagement,effective soil management,
https://soilwise-he.github.io/soil-health#ElectricConductivity,electric conductivity,
https://soilwise-he.github.io/soil-health#ElementCycling,element cycling,
https://soilwise-he.github.io/soil-health#EmergingConcernPollutants,emerging concern pollutants,
https://soilwise-he.github.io/soil-health#Emissions,emissions,
https://soilwise-he.github.io/soil-health#Enchytraeids,enchytraeids,
https://soilwise-he.github.io/soil-health#Endogeics,endogeics,
https://soilwise-he.github.io/soil-health#EndpointExposure,endpoint exposure,
https://soilwise-he.github.io/soil-health#Endpoints,endpoints,
https://soilwise-he.github.io/soil-health#Energy,energy,
https://soilwise-he.github.io/soil-health#EnergyTransformations,energy transformations,
https://soilwise-he.github.io/soil-health#Entisols,entisols,
https://soilwise-he.github.io/soil-health#EnvironmentalAttributes,environmental attributes,
https://soilwise-he.github.io/soil-health#EnvironmentalCompartments,environmental compartments,
https://soilwise-he.github.io/soil-health#EnvironmentalConditions,environmental conditions,
https://soilwise-he.github.io/soil-health#EnvironmentalDegradation,environmental degradation,
https://soilwise-he.github.io/soil-health#EnvironmentalFactors,environmental factors,
https://soilwise-he.github.io/soil-health#EnvironmentalPollution,environmental pollution,
https://soilwise-he.github.io/soil-health#EnvironmentalQuality,environmental quality,
https://soilwise-he.github.io/soil-health#EnzymaticActivity,enzymatic activity,
https://soilwise-he.github.io/soil-health#EphemeralGullyErosion,ephemeral gully erosion,
https://soilwise-he.github.io/soil-health#Epigeics,epigeics,
https://soilwise-he.github.io/soil-health#ErodedLand,eroded land,
https://soilwise-he.github.io/soil-health#ErodedMaterial,eroded material,
https://soilwise-he.github.io/soil-health#ErodedSoil,eroded soil,
https://soilwise-he.github.io/soil-health#EssentialBiodiversityVariables,essential biodiversity variables,
https://soilwise-he.github.io/soil-health#EssentialMicronutrient,essential micronutrient,
https://soilwise-he.github.io/soil-health#Ethylbenzene,ethylbenzene,
https://soilwise-he.github.io/soil-health#Eubacteria,eubacteria,
https://soilwise-he.github.io/soil-health#Eutrophication,eutrophication,
https://soilwise-he.github.io/soil-health#Evapotranspiration,evapotranspiration,
https://soilwise-he.github.io/soil-health#ExcessRainwater,excess rainwater,
https://soilwise-he.github.io/soil-health#ExcessWaterAtDepth,excess water at depth,
https://soilwise-he.github.io/soil-health#ExchangeableSodium,exchangeable sodium,
https://soilwise-he.github.io/soil-health#ExistingDatabases,existing databases,
https://soilwise-he.github.io/soil-health#ExpectedPollutionSites,expected pollution sites,
https://soilwise-he.github.io/soil-health#ExpendituresOnRemediation,expenditures on remediation,
https://soilwise-he.github.io/soil-health#ExploratoryInvestigation,exploratory investigation,
https://soilwise-he.github.io/soil-health#ExposureAssessments,exposure assessments,
https://soilwise-he.github.io/soil-health#ExposureModels,exposure models,
https://soilwise-he.github.io/soil-health#ExposureOfPlantRoots,exposure of plant roots,
https://soilwise-he.github.io/soil-health#ExposurePathways,exposure pathways,
https://soilwise-he.github.io/soil-health#ExtensiveGrazing,extensive grazing,
https://soilwise-he.github.io/soil-health#ExtensivelyManagedFarms,extensively managed farms,
https://soilwise-he.github.io/soil-health#ExtensivelyManagedLandUseForms,extensively managed land use forms,
https://soilwise-he.github.io/soil-health#Extent,extent,
https://soilwise-he.github.io/soil-health#ExtentOfOrganicSoils,extent of organic soils,
https://soilwise-he.github.io/soil-health#ExternalFactors,external factors,
https://soilwise-he.github.io/soil-health#ExternalMechanicalForces,external mechanical forces,
https://soilwise-he.github.io/soil-health#ExternalStress,external stress,
https://soilwise-he.github.io/soil-health#Extractions,extractions,
https://soilwise-he.github.io/soil-health#ExtremeRainfall,extreme rainfall,
https://soilwise-he.github.io/soil-health#FabricOfOrganicHorizons,fabric of organic horizons,
https://soilwise-he.github.io/soil-health#FacultativeAnoxic,facultative anoxic,
https://soilwise-he.github.io/soil-health#FacultativeSoilParameters,facultative soil parameters,
https://soilwise-he.github.io/soil-health#Farmers,farmers,
https://soilwise-he.github.io/soil-health#FaunalDroppings,faunal droppings,
https://soilwise-he.github.io/soil-health#FavourableLand,favourable land,
https://soilwise-he.github.io/soil-health#FermentedOfHorizon,fermented Of horizon,
https://soilwise-he.github.io/soil-health#FertileTopsoilLoss,fertile topsoil loss,
https://soilwise-he.github.io/soil-health#FertilisedSoils,fertilised soils,
https://soilwise-he.github.io/soil-health#Fertiliser,fertiliser,
https://soilwise-he.github.io/soil-health#FertiliserAddition,fertiliser addition,
https://soilwise-he.github.io/soil-health#FertiliserApplication,fertiliser application,
https://soilwise-he.github.io/soil-health#FibreProduction,fibre production,
https://soilwise-he.github.io/soil-health#Field,field,
https://soilwise-he.github.io/soil-health#FieldScale,field scale,
https://soilwise-he.github.io/soil-health#FieldbasedMonitoringApproaches,field-based monitoring approaches,
https://soilwise-he.github.io/soil-health#FilterFunction,filter function,
https://soilwise-he.github.io/soil-health#FineRootDiameterDistributions,fine root diameter distributions,
https://soilwise-he.github.io/soil-health#FineRootLengthDistributions,fine root length distributions,
https://soilwise-he.github.io/soil-health#FineRootWeightDistributions,fine root weight distributions,
https://soilwise-he.github.io/soil-health#Flagellates,flagellates,
https://soilwise-he.github.io/soil-health#FlagshipSpecies,flagship species,
https://soilwise-he.github.io/soil-health#FlashFloods,flash floods,
https://soilwise-he.github.io/soil-health#FloodResilience,flood resilience,
https://soilwise-he.github.io/soil-health#FloodRisk,flood risk,
https://soilwise-he.github.io/soil-health#Flooding,flooding,
https://soilwise-he.github.io/soil-health#Floods,floods,
https://soilwise-he.github.io/soil-health#FluorescenceMeasurements,fluorescence measurements,
https://soilwise-he.github.io/soil-health#Fluvisols,Fluvisols,
https://soilwise-he.github.io/soil-health#Fluxes,fluxes,
https://soilwise-he.github.io/soil-health#FodderCrops,fodder crops,
https://soilwise-he.github.io/soil-health#Foliage,foliage,
https://soilwise-he.github.io/soil-health#FoliageNPRatio,foliage N/P ratio,
https://soilwise-he.github.io/soil-health#Food,food,
https://soilwise-he.github.io/soil-health#FoodChain,food chain,
https://soilwise-he.github.io/soil-health#FoodCrops,food crops,
https://soilwise-he.github.io/soil-health#FoodProduction,food production,
https://soilwise-he.github.io/soil-health#FoodQuality,food quality,
https://soilwise-he.github.io/soil-health#FoodQualityStandard,food quality standard,
https://soilwise-he.github.io/soil-health#FoodSecurity,food security,
https://soilwise-he.github.io/soil-health#ForestEcosystems,forest ecosystems,
https://soilwise-he.github.io/soil-health#ForestFireSoils,soils subject to forest fires,
https://soilwise-he.github.io/soil-health#ForestFloors,forest floors,forest floor
https://soilwise-he.github.io/soil-health#ForestGrasslandConversionSoils,soils that have undergone forest and grassland conversions,
https://soilwise-he.github.io/soil-health#ForestGrowth,forest growth,
https://soilwise-he.github.io/soil-health#ForestLand,forest land,
https://soilwise-he.github.io/soil-health#ForestNutritionalQuality,forest nutritional quality,
https://soilwise-he.github.io/soil-health#ForestSoils,forest soils,
https://soilwise-he.github.io/soil-health#ForestStands,forest stands,
https://soilwise-he.github.io/soil-health#ForestTopsoils,forest topsoils,
https://soilwise-he.github.io/soil-health#ForestedAreas,forested areas,
https://soilwise-he.github.io/soil-health#Forestry,forestry,
https://soilwise-he.github.io/soil-health#Forests,forests,
https://soilwise-he.github.io/soil-health#FormerMiningAreas,former mining areas,
https://soilwise-he.github.io/soil-health#FossilSoils,fossil soils,
https://soilwise-he.github.io/soil-health#FreezeThawCycles,freeze-thaw cycles,
https://soilwise-he.github.io/soil-health#Frequency,frequency,
https://soilwise-he.github.io/soil-health#FrostHeave,frost heave,
https://soilwise-he.github.io/soil-health#FullySealedSoils,fully sealed soils,
https://soilwise-he.github.io/soil-health#FunctionalBiodiversity,functional biodiversity,
https://soilwise-he.github.io/soil-health#FunctionalDiversity,functional diversity,
https://soilwise-he.github.io/soil-health#FunctionalDiversityOfArchaea,functional diversity of archaea,
https://soilwise-he.github.io/soil-health#FunctionalDiversityOfBacteria,functional diversity of bacteria,
https://soilwise-he.github.io/soil-health#FunctionalDiversityOfFungi,functional diversity of fungi,
https://soilwise-he.github.io/soil-health#FunctionalDiversityOfSelectedInvertebrates,functional diversity of selected invertebrates,
https://soilwise-he.github.io/soil-health#FunctionalGroups,functional groups,
https://soilwise-he.github.io/soil-health#FunctionalGroupsNCycling,functional groups involved with N cycling,
https://soilwise-he.github.io/soil-health#FunctionalMethods,functional methods,
https://soilwise-he.github.io/soil-health#FunctionalOrganismGroups,functional organism groups,
https://soilwise-he.github.io/soil-health#FunctionallyRelevantSpecies,functionally relevant species,
https://soilwise-he.github.io/soil-health#FunctionbasedIndicators,function-based indicators,
https://soilwise-he.github.io/soil-health#FunctioningSoils,functioning soils,
https://soilwise-he.github.io/soil-health#FungalBiomass,fungal biomass,fungi biomass
https://soilwise-he.github.io/soil-health#FungalMycelia,fungal mycelia,
https://soilwise-he.github.io/soil-health#Fungi,fungi,
https://soilwise-he.github.io/soil-health#FungiProportion,fungi proportion,
https://soilwise-he.github.io/soil-health#Fungivores,fungivores,
https://soilwise-he.github.io/soil-health#FutureManagement,future management,
https://soilwise-he.github.io/soil-health#Gardens,gardens,
https://soilwise-he.github.io/soil-health#GasExchange,gas exchange,
https://soilwise-he.github.io/soil-health#GeneralSoilIndicators,general soil indicators,
https://soilwise-he.github.io/soil-health#GeneralSoilParameters,general soil parameters,
https://soilwise-he.github.io/soil-health#GeneralSoilProperties,general soil properties,
https://soilwise-he.github.io/soil-health#GeneralisedThresholds,generalised thresholds,
https://soilwise-he.github.io/soil-health#GenotypebasedIndicators,genotype-based indicators,
https://soilwise-he.github.io/soil-health#GenotypicMethods,genotypic methods,
https://soilwise-he.github.io/soil-health#GeologicalConditions,geological conditions,
https://soilwise-he.github.io/soil-health#GeologicalOrigin,geological origin,
https://soilwise-he.github.io/soil-health#GeologicalSoilFormationRates,geological soil formation rates,
https://soilwise-he.github.io/soil-health#Gleysols,Gleysols,
https://soilwise-he.github.io/soil-health#Grassland,grassland,
https://soilwise-he.github.io/soil-health#Green,green,
https://soilwise-he.github.io/soil-health#GreenLight,green light,
https://soilwise-he.github.io/soil-health#GreenPublicAreas,green public areas,
https://soilwise-he.github.io/soil-health#GreenRecycling,green recycling,
https://soilwise-he.github.io/soil-health#GreenUrbanAreas,green urban areas,
https://soilwise-he.github.io/soil-health#GreenhouseGasEmissions,greenhouse gas emissions,
https://soilwise-he.github.io/soil-health#GreenhouseGases,greenhouse gases,
https://soilwise-he.github.io/soil-health#GreyRecycling,grey recycling,
https://soilwise-he.github.io/soil-health#GrossNutrientBalance,gross nutrient balance,
https://soilwise-he.github.io/soil-health#GrounddwellingOrganisms,ground-dwelling organisms,
https://soilwise-he.github.io/soil-health#GroundtruthDataOnSoilErosionByWater,ground-truth data on soil erosion by water,
https://soilwise-he.github.io/soil-health#Groundwater,groundwater,
https://soilwise-he.github.io/soil-health#GroundwaterAbstractionWells,groundwater abstraction wells,
https://soilwise-he.github.io/soil-health#GroundwaterBodies,groundwater bodies,
https://soilwise-he.github.io/soil-health#GroundwaterBodiesPollutionQuantification,groundwater bodies pollution quantification,
https://soilwise-he.github.io/soil-health#GroundwaterIncidents,groundwater incidents,
https://soilwise-he.github.io/soil-health#GroundwaterRecharge,groundwater recharge,
https://soilwise-he.github.io/soil-health#GroundwaterReproduction,groundwater reproduction,
https://soilwise-he.github.io/soil-health#GroundwaterTableDepth,groundwater table depth,
https://soilwise-he.github.io/soil-health#GroundwaterThreshold,groundwater threshold,
https://soilwise-he.github.io/soil-health#GrowingSeason,growing season,
https://soilwise-he.github.io/soil-health#Gullies,gullies,
https://soilwise-he.github.io/soil-health#GullyErosion,gully erosion,
https://soilwise-he.github.io/soil-health#GullyErosionExtent,gully erosion extent,
https://soilwise-he.github.io/soil-health#GullyErosionFrequency,gully erosion frequency,
https://soilwise-he.github.io/soil-health#GullyErosionSeverity,gully erosion severity,
https://soilwise-he.github.io/soil-health#GullyPrevention,gully prevention,
https://soilwise-he.github.io/soil-health#Habitat,habitat,
https://soilwise-he.github.io/soil-health#HabitatExtent,habitat extent,
https://soilwise-he.github.io/soil-health#HabitatForBiodiversity,habitat for biodiversity,
https://soilwise-he.github.io/soil-health#HabitatProvision,habitat provision,
https://soilwise-he.github.io/soil-health#HabitatProvisionCapacity,habitat provision capacity,
https://soilwise-he.github.io/soil-health#Harbours,harbours,
https://soilwise-he.github.io/soil-health#HarmfulOrganisms,harmful organisms,
https://soilwise-he.github.io/soil-health#HarmonisedInformationOnSoilErosionByWater,harmonised information on soil erosion by water,
https://soilwise-he.github.io/soil-health#Harvesting,harvesting,
https://soilwise-he.github.io/soil-health#HarvestingErosion,harvesting erosion,
https://soilwise-he.github.io/soil-health#HealthySoils,healthy soils,
https://soilwise-he.github.io/soil-health#HealthyVegetation,healthy vegetation,
https://soilwise-he.github.io/soil-health#HeavilyPollutedDustParticles,heavily polluted dust particles,
https://soilwise-he.github.io/soil-health#HeavyClaySoils,heavy clay soils,
https://soilwise-he.github.io/soil-health#HeavyMachinery,heavy machinery,
https://soilwise-he.github.io/soil-health#HeavyMetalRelease,heavy metal release,
https://soilwise-he.github.io/soil-health#HeavyMetalStorage,heavy metal storage,
https://soilwise-he.github.io/soil-health#HeavyMetals,heavy metals,
https://soilwise-he.github.io/soil-health#HeavyRainfall,heavy rainfall,
https://soilwise-he.github.io/soil-health#Herbicides,herbicides,
https://soilwise-he.github.io/soil-health#Herbivores,herbivores,
https://soilwise-he.github.io/soil-health#HeterogeneousPattern,heterogeneous pattern,
https://soilwise-he.github.io/soil-health#Hexachlorobenzene,hexachlorobenzene,
https://soilwise-he.github.io/soil-health#HighBaseSaturation,high base saturation,
https://soilwise-he.github.io/soil-health#HighClayContent,high clay content,
https://soilwise-he.github.io/soil-health#HighConcentrations,high concentrations,
https://soilwise-he.github.io/soil-health#HighInputLevels,high input levels,
https://soilwise-he.github.io/soil-health#HighNitrogenStatus,high nitrogen status,
https://soilwise-he.github.io/soil-health#HighNutrientStatus,high nutrient status,
https://soilwise-he.github.io/soil-health#HighOrganicMatterAccumulation,high organic matter accumulation,
https://soilwise-he.github.io/soil-health#HighPersistence,high persistence,
https://soilwise-he.github.io/soil-health#HighPhosphorusStatus,high phosphorus status,
https://soilwise-he.github.io/soil-health#HighPollutantConcentrations,high pollutant concentrations,
https://soilwise-he.github.io/soil-health#HighScreeningLevels,high screening levels,
https://soilwise-he.github.io/soil-health#HighSoilCNRatios,high soil C/N ratios,high C/N ratio
https://soilwise-he.github.io/soil-health#HighSoilMoistureContent,high soil moisture content,
https://soilwise-he.github.io/soil-health#HighSoilNStatus,high soil n status,
https://soilwise-he.github.io/soil-health#HighSoilOrganicCarbonContent,high soil organic carbon content,
https://soilwise-he.github.io/soil-health#HighSoilPContent,high soil P content,
https://soilwise-he.github.io/soil-health#HighSoilPStatus,high soil P status,
https://soilwise-he.github.io/soil-health#HighlyFavourableLand,highly favourable land,
https://soilwise-he.github.io/soil-health#HighpH,high pH,
https://soilwise-he.github.io/soil-health#HistoricalSoilManagement,historical soil management,
https://soilwise-he.github.io/soil-health#Histosols,Histosols,
https://soilwise-he.github.io/soil-health#HomogeneousPollutionPattern,homogeneous pollution pattern,
https://soilwise-he.github.io/soil-health#HorizonBoundaries,horizon boundaries,
https://soilwise-he.github.io/soil-health#HorizontalFluxes,horizontal fluxes,
https://soilwise-he.github.io/soil-health#HormonalResidues,hormonal residues,
https://soilwise-he.github.io/soil-health#Hortisols,hortisols,cultivated soils in gardens
https://soilwise-he.github.io/soil-health#HotSpots,hot spots,
https://soilwise-he.github.io/soil-health#HotSummers,hot summers,
https://soilwise-he.github.io/soil-health#HotWaterExtractableCarbon,hot water extractable carbon,HWC
https://soilwise-he.github.io/soil-health#Human,human,
https://soilwise-he.github.io/soil-health#HumanActivities,human activities,
https://soilwise-he.github.io/soil-health#HumanBeings,human beings,
https://soilwise-he.github.io/soil-health#HumanExposure,human exposure,
https://soilwise-he.github.io/soil-health#HumanHealth,human health,
https://soilwise-he.github.io/soil-health#HumanHealthCriteria,human health criteria,
https://soilwise-he.github.io/soil-health#HumanHealthProtection,human health protection,
https://soilwise-he.github.io/soil-health#HumanInterference,human interference,
https://soilwise-he.github.io/soil-health#HumanMedicines,human medicines,
https://soilwise-he.github.io/soil-health#HumanWellbeing,human well-being,
https://soilwise-he.github.io/soil-health#HumaninducedPractices,human-induced practices,
https://soilwise-he.github.io/soil-health#HumanmadeOrganicPollutants,human-made organic pollutants,
https://soilwise-he.github.io/soil-health#HumicOhHorizon,humic Oh horizon,
https://soilwise-he.github.io/soil-health#HumidTemperateClimates,humid temperate climates,
https://soilwise-he.github.io/soil-health#HydraulicConductivity,hydraulic conductivity,
https://soilwise-he.github.io/soil-health#Hydrogen,hydrogen,
https://soilwise-he.github.io/soil-health#HydrogenIons,hydrogen ions,
https://soilwise-he.github.io/soil-health#HydrologicalCycle,hydrological cycle,
https://soilwise-he.github.io/soil-health#HydrologicalOrigin,hydrological origin,
https://soilwise-he.github.io/soil-health#Hyphae,hyphae,
https://soilwise-he.github.io/soil-health#ImbalancedGrowth,imbalanced growth,
https://soilwise-he.github.io/soil-health#Immobilisation,immobilisation,
https://soilwise-he.github.io/soil-health#ImpactOfManagementOnSoilErosion,impact of management on soil erosion,
https://soilwise-he.github.io/soil-health#ImpermeableArtificialMaterial,impermeable artificial material,
https://soilwise-he.github.io/soil-health#ImpermeableMaterials,impermeable materials,impermeable material
https://soilwise-he.github.io/soil-health#ImperviousAreas,impervious areas,
https://soilwise-he.github.io/soil-health#ImperviousSoils,impervious soils,
https://soilwise-he.github.io/soil-health#ImperviousSurfaces,impervious surfaces,
https://soilwise-he.github.io/soil-health#Imperviousness,imperviousness,
https://soilwise-he.github.io/soil-health#ImperviousnessChange,imperviousness change,
https://soilwise-he.github.io/soil-health#ImproperIrrigationMethods,improper irrigation methods,
https://soilwise-he.github.io/soil-health#ImprovedRegulatoryFramework,improved regulatory framework,
https://soilwise-he.github.io/soil-health#InappropriateCanalManagement,inappropriate canal management,
https://soilwise-he.github.io/soil-health#InappropriateWaterReservoirManagement,inappropriate water reservoir management,
https://soilwise-he.github.io/soil-health#IncreaseInImperviousSurfaceArea,increase in impervious surface area,
https://soilwise-he.github.io/soil-health#IncreasedTurbidityInRunoff,increased turbidity in run-off,
https://soilwise-he.github.io/soil-health#Incubation,incubation,
https://soilwise-he.github.io/soil-health#IndividualBodyMass,individual body mass,
https://soilwise-he.github.io/soil-health#IndustrialActivities,industrial activities,
https://soilwise-he.github.io/soil-health#IndustrialAreas,industrial areas,industrial area
https://soilwise-he.github.io/soil-health#IndustrialLandUse,industrial land use,
https://soilwise-he.github.io/soil-health#IndustrialPollutantInputs,industrial pollutant inputs,
https://soilwise-he.github.io/soil-health#IndustrialProcesses,industrial processes,
https://soilwise-he.github.io/soil-health#Industry,industry,
https://soilwise-he.github.io/soil-health#InfieldSedimentProblems,in-field sediment problems,
https://soilwise-he.github.io/soil-health#Infrastructure,infrastructure,
https://soilwise-he.github.io/soil-health#InfrastructurePlatform,infrastructure platform,
https://soilwise-he.github.io/soil-health#InherentSoilAttributes,inherent soil attributes,
https://soilwise-he.github.io/soil-health#InherentSoilProperties,inherent soil properties,
https://soilwise-he.github.io/soil-health#InputOutputAssessmentOfHeavyMetalsInArableCroppingSystems,input-output assessment of heavy metals in arable cropping systems,
https://soilwise-he.github.io/soil-health#Inputs,inputs,
https://soilwise-he.github.io/soil-health#Intake,intake,
https://soilwise-he.github.io/soil-health#IntegratedManagementApproaches,integrated management approaches,
https://soilwise-he.github.io/soil-health#IntendedLandUse,intended land use,
https://soilwise-he.github.io/soil-health#IntendedWaterBodyUse,intended water body use,
https://soilwise-he.github.io/soil-health#IntenseRainEvents,intense rain events,
https://soilwise-he.github.io/soil-health#Intensity,intensity,
https://soilwise-he.github.io/soil-health#IntensiveAgriculture,intensive agriculture,
https://soilwise-he.github.io/soil-health#IntensiveLandUse,intensive land use,
https://soilwise-he.github.io/soil-health#IntensiveRotation,intensive rotation,
https://soilwise-he.github.io/soil-health#InteractionNetworkBetweenSoilBacteria,interaction network between soil bacteria,
https://soilwise-he.github.io/soil-health#InternalSoilStrength,internal soil strength,
https://soilwise-he.github.io/soil-health#InterrillErosion,interrill erosion,
https://soilwise-he.github.io/soil-health#InterrillErosionExtent,interrill erosion extent,
https://soilwise-he.github.io/soil-health#InterrillErosionFrequency,interrill erosion frequency,
https://soilwise-he.github.io/soil-health#InterrillErosionSeverity,interrill erosion severity,
https://soilwise-he.github.io/soil-health#IntraspecificGeneticDiversity,intraspecific genetic diversity,
https://soilwise-he.github.io/soil-health#IntrinsicSoilPotential,intrinsic soil potential,
https://soilwise-he.github.io/soil-health#IntrinsicSoilProperties,intrinsic soil properties,
https://soilwise-he.github.io/soil-health#IonMobility,ion mobility,
https://soilwise-he.github.io/soil-health#Iron,iron,
https://soilwise-he.github.io/soil-health#IronOxideContent,iron oxide content,
https://soilwise-he.github.io/soil-health#IrreversiblyDeformedSoilStructure,irreversibly deformed soil structure,
https://soilwise-he.github.io/soil-health#IterativeProcess,iterative process,
https://soilwise-he.github.io/soil-health#Kastanozems,Kastanozems,
https://soilwise-he.github.io/soil-health#KeySpecies,key species,
https://soilwise-he.github.io/soil-health#LabileFractionOfSOCContent,labile fraction of SOC content,
https://soilwise-he.github.io/soil-health#LabileFractionOfTotalSoilOrganicCarbonPool,labile fraction of total soil organic carbon pool,labile fraction of total SOC pool
https://soilwise-he.github.io/soil-health#LaboratoryConditions,laboratory conditions,
https://soilwise-he.github.io/soil-health#Lakes,lakes,
https://soilwise-he.github.io/soil-health#Land,land,
https://soilwise-he.github.io/soil-health#LandConsumption,land consumption,
https://soilwise-he.github.io/soil-health#LandCoverChange,land cover change,
https://soilwise-he.github.io/soil-health#LandCultivation,land cultivation,
https://soilwise-he.github.io/soil-health#LandDegradation,land degradation,
https://soilwise-he.github.io/soil-health#LandDegradationIndicators,land degradation indicators,
https://soilwise-he.github.io/soil-health#LandDegradationProcesses,land degradation processes,
https://soilwise-he.github.io/soil-health#LandManagement,land management,
https://soilwise-he.github.io/soil-health#LandManagementIntensity,land management intensity,
https://soilwise-he.github.io/soil-health#LandManagementPractices,land management practices,
https://soilwise-he.github.io/soil-health#LandProductivity,land productivity,
https://soilwise-he.github.io/soil-health#LandRecycling,land recycling,
https://soilwise-he.github.io/soil-health#LandRecyclingPotential,land recycling potential,
https://soilwise-he.github.io/soil-health#LandResourceEfficient,land resource efficient,
https://soilwise-he.github.io/soil-health#LandTake,land take,
https://soilwise-he.github.io/soil-health#LandUnit,land unit,
https://soilwise-he.github.io/soil-health#LandUseEfficiency,land use efficiency,
https://soilwise-he.github.io/soil-health#LandUseInformation,land use information,
https://soilwise-he.github.io/soil-health#LandUseIntensity,land use intensity,
https://soilwise-he.github.io/soil-health#LandUseSubindicators,land use sub-indicators,
https://soilwise-he.github.io/soil-health#LandUses,land uses,land use
https://soilwise-he.github.io/soil-health#LandbasedNaturalCapital,land-based natural capital,
https://soilwise-he.github.io/soil-health#Landsat,Landsat,
https://soilwise-he.github.io/soil-health#LandscapeFunctions,landscape functions,
https://soilwise-he.github.io/soil-health#LandscapeScale,landscape scale,
https://soilwise-he.github.io/soil-health#Landslides,landslides,
https://soilwise-he.github.io/soil-health#LargeErosionEvents,large erosion events,
https://soilwise-he.github.io/soil-health#LargeScaleCleaningFacilities,large-scale cleaning facilities,
https://soilwise-he.github.io/soil-health#LargeScaleModelling,large-scale modelling,
https://soilwise-he.github.io/soil-health#LargeScaleSoilMonitoring,large-scale soil monitoring,
https://soilwise-he.github.io/soil-health#LargescaleMonitoringSchemes,large-scale monitoring schemes,
https://soilwise-he.github.io/soil-health#LayerThickness,layer thickness,
https://soilwise-he.github.io/soil-health#Lead,lead,
https://soilwise-he.github.io/soil-health#Leaf,leaf,
https://soilwise-he.github.io/soil-health#Leakages,leakages,
https://soilwise-he.github.io/soil-health#Leaves,leaves,
https://soilwise-he.github.io/soil-health#LegislativeFramework,legislative framework,
https://soilwise-he.github.io/soil-health#LeisureFacilities,leisure facilities,
https://soilwise-he.github.io/soil-health#Leptosols,Leptosols,
https://soilwise-he.github.io/soil-health#Level1SoilErosionMonitoring,level 1 soil erosion monitoring,
https://soilwise-he.github.io/soil-health#Level2SoilErosionMonitoring,level 2 soil erosion monitoring,
https://soilwise-he.github.io/soil-health#LifeSupportFunctions,life support functions,
https://soilwise-he.github.io/soil-health#Liming,liming,
https://soilwise-he.github.io/soil-health#LimingNeed,liming need,
https://soilwise-he.github.io/soil-health#LimitedSamples,limited number of samples,
https://soilwise-he.github.io/soil-health#Litter,litter,
https://soilwise-he.github.io/soil-health#LitterBags,litter bags,
https://soilwise-he.github.io/soil-health#LitterDecomposition,litter decomposition,
https://soilwise-he.github.io/soil-health#LitterLayer,litter layer,
https://soilwise-he.github.io/soil-health#Litterfall,litterfall,
https://soilwise-he.github.io/soil-health#LivestockTrampling,livestock trampling,
https://soilwise-he.github.io/soil-health#LivestockTramplingErosion,livestock trampling erosion,
